cohort,source_count,encoder,policy,graph,scaling,family,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
oasis,32,heat_raw18,graph_coverage,individual,tanh3,residual,0.07092427277823936,0.005341305196257999,0.07100427581184726,0.0965780644766337,0.1484808204796264,0.2802855733172369,0,461,2085
oasis,32,heat_raw18,sfh_fixed,individual,tanh3,bounded_residual,0.07097688260939718,0.005378016486146669,0.07099326358126144,0.0946674132727215,0.13839330894923704,0.3115470815802194,0,461,2085
oasis,32,heat_raw18,sfh_fixed,individual,tanh3,ordinary,0.07231767543565151,0.005653875901064151,0.07232657801255524,0.09668677944281834,0.1521717229672436,0.4201186016482249,0,461,2085
oasis,32,heat_raw18,sfh_fixed,individual,tanh3,projection,0.0719259271669961,0.005546690654254614,0.07198071391078155,0.09627258761626523,0.1521717229672436,0.3128387507149524,0,461,2085
oasis,32,heat_raw18,sfh_fixed,individual,tanh3,residual,0.07134112183109402,0.005475831021378471,0.07132208992188258,0.09494420001761908,0.13839330894923704,0.4213231182366947,0,461,2085
oasis,32,heat_raw18,spectral,individual,tanh3,bounded_residual,0.07288635131063936,0.005585073988915196,0.07287334862396114,0.09561575412970046,0.1482646694109897,0.2259120878038789,0,461,2085
oasis,32,heat_raw18,spectral,individual,tanh3,ordinary,0.07525113829193121,0.006216245350527731,0.0752110970746727,0.09815474127734654,0.1754624522224753,0.5903930456688311,0,461,2085
oasis,32,heat_raw18,spectral,individual,tanh3,projection,0.07400754145592556,0.00578549283038733,0.07406092252460386,0.09688509975187119,0.16549300176897233,0.2542481229663978,0,461,2085
oasis,32,heat_raw18,spectral,individual,tanh3,residual,0.0741987964470377,0.006013305536500498,0.07409775506017655,0.09715461678861384,0.16047843382322746,0.5788784009702459,0,461,2085
oasis,32,heat_raw18,qsf_discrimination,individual,tanh3,bounded_residual,0.06720724851282531,0.004813481915561084,0.0671080738899409,0.09033971839500055,0.14635367838776359,0.264794714206389,0,461,2085
oasis,32,heat_raw18,qsf_discrimination,individual,tanh3,ordinary,0.06890238059985752,0.005142968925036244,0.06880192096715818,0.0927587422055911,0.16030633416978796,0.3240064162846197,0,461,2085
oasis,32,heat_raw18,qsf_discrimination,individual,tanh3,projection,0.06834052359703079,0.004999034389653275,0.06828998801937997,0.09234850426031732,0.15509179673688514,0.2629670075665586,0,461,2085
oasis,32,heat_raw18,qsf_discrimination,individual,tanh3,residual,0.06775537107221685,0.004957684273800571,0.06759728320922927,0.09022220873014264,0.15257539745951323,0.3418716307622331,0,461,2085
oasis,32,heat_raw18,heat_discrimination,individual,tanh3,bounded_residual,0.06883940435298455,0.005008922533299297,0.06879709047681873,0.09034597550765294,0.1420173166356997,0.2464611212928102,0,461,2085
oasis,32,heat_raw18,heat_discrimination,individual,tanh3,ordinary,0.07041011069091233,0.005327080019663384,0.07038399970742969,0.09182133450532082,0.15945779957073358,0.2612735187470192,0,461,2085
oasis,32,heat_raw18,heat_discrimination,individual,tanh3,projection,0.06986236938299195,0.005168690262998177,0.0698871822818457,0.09132124785550648,0.1473357474053205,0.229742703980216,0,461,2085
oasis,32,heat_raw18,heat_discrimination,individual,tanh3,residual,0.06955989998687069,0.005360653312717968,0.06939795661484337,0.09088727053521098,0.1504541195499414,0.6095596380978294,0,461,2085
oasis,32,heat_raw18,spatial,individual,tanh3,bounded_residual,0.06756733578982221,0.0048473381374951234,0.06759474786835203,0.09107317132945579,0.13597536683646574,0.224936945333256,0,461,2085
oasis,32,heat_raw18,spatial,individual,tanh3,ordinary,0.06946329818202533,0.005296683245851675,0.06946605816347678,0.09382386024746396,0.15645023763879787,0.3273766381530322,0,461,2085
oasis,32,heat_raw18,spatial,individual,tanh3,projection,0.06884285016537477,0.005052907481410635,0.06893794437878904,0.0933193009251619,0.1547181756209398,0.2494586707998748,0,461,2085
oasis,32,heat_raw18,spatial,individual,tanh3,residual,0.06825213710495316,0.005095632470050911,0.06817624614982802,0.09131953525188391,0.13824287353407227,0.3432696505462035,0,461,2085
oasis,32,heat_norm18,random,individual,tanh3,bounded_residual,0.07351192162177571,0.005864891615343254,0.07359224345970415,0.09732556789264792,0.1671206652407592,0.3987027795366402,0,461,2085
oasis,32,heat_norm18,random,individual,tanh3,ordinary,0.07512943926990899,0.006232274370447901,0.07520882281494456,0.09946607421295255,0.17550201939544385,0.434530020128745,0,461,2085
oasis,32,heat_norm18,random,individual,tanh3,projection,0.07423376832351042,0.0059762658953858416,0.07430401982752141,0.0987440251281665,0.17423850112860984,0.42299029657483,0,461,2085
oasis,32,heat_norm18,random,individual,tanh3,residual,0.07436941634562949,0.006116309368250427,0.07445505774534565,0.09869201012381071,0.16817920742553927,0.4618169175363947,0,461,2085
oasis,32,heat_norm18,graph_coverage,individual,tanh3,bounded_residual,0.07386971699795405,0.005802814611166641,0.07405368977754855,0.09805705579086026,0.1565004955217326,0.2721348809790508,0,461,2085
oasis,32,heat_norm18,graph_coverage,individual,tanh3,ordinary,0.0750749872733625,0.006015810185797256,0.07519330317353634,0.10004989948276401,0.16239618495240543,0.3144796162732068,0,461,2085
oasis,32,heat_norm18,graph_coverage,individual,tanh3,projection,0.07462947192336818,0.005924227206435416,0.07479985976856317,0.09959124946697975,0.16209100508152088,0.2928479391473366,0,461,2085
oasis,32,heat_norm18,graph_coverage,individual,tanh3,residual,0.07430773353138534,0.005878274947431093,0.07445805181912879,0.09805705579086026,0.16384051868799626,0.2917851093172977,0,461,2085
oasis,32,heat_norm18,sfh_fixed,individual,tanh3,bounded_residual,0.07417866157409658,0.005940657755592169,0.0744036286799991,0.09869408675329104,0.17631323697769646,0.3408074980550924,0,461,2085
oasis,32,heat_norm18,sfh_fixed,individual,tanh3,ordinary,0.07566045202282086,0.006154992816659881,0.07577573044489412,0.10059322444971343,0.16347349074821607,0.3469407355839948,0,461,2085
oasis,32,heat_norm18,sfh_fixed,individual,tanh3,projection,0.07486019225322671,0.006043562705191929,0.07503918529240533,0.09958892394959808,0.1627073268352419,0.3469407355839948,0,461,2085
oasis,32,heat_norm18,sfh_fixed,individual,tanh3,residual,0.0749142569743209,0.006030631483482746,0.07509561791828875,0.09960574026539606,0.1750796762830108,0.3408074980550924,0,461,2085
oasis,32,heat_norm18,spectral,individual,tanh3,bounded_residual,0.07542784932835193,0.0060222575188496365,0.07555957468382841,0.09874923672878846,0.18479875459712777,0.2636756417042818,0,461,2085
oasis,32,heat_norm18,spectral,individual,tanh3,ordinary,0.07809033255633846,0.006830358419105957,0.07820100345412383,0.10045625508838801,0.1967239847775619,0.5241594701421306,0,461,2085
oasis,32,heat_norm18,spectral,individual,tanh3,projection,0.07613153303514784,0.006158763152144529,0.07628199226597508,0.09917874125610918,0.19183005121773963,0.2707294353154904,0,461,2085
oasis,32,heat_norm18,spectral,individual,tanh3,residual,0.0773336480881628,0.0066564040706982,0.07742154278974558,0.09980385915767118,0.19132409269973666,0.5078806383111999,0,461,2085
oasis,32,heat_norm18,qsf_discrimination,individual,tanh3,bounded_residual,0.06779747052251985,0.004977175650091872,0.06787206110181883,0.09045128811566841,0.16217833549847485,0.3923022487491499,0,461,2085
oasis,32,heat_norm18,qsf_discrimination,individual,tanh3,ordinary,0.06938374337195391,0.00528259425448697,0.0694048064915289,0.09195885096165116,0.16994225797703177,0.4145504195485879,0,461,2085
oasis,32,heat_norm18,qsf_discrimination,individual,tanh3,projection,0.06865476228276995,0.005119426093474926,0.06872943439687151,0.09177147393303833,0.16403276766589378,0.4144336097381818,0,461,2085
oasis,32,heat_norm18,qsf_discrimination,individual,tanh3,residual,0.06851474933994857,0.005107147436526606,0.06857503611701801,0.09060093990088343,0.14964971895178406,0.3923022487491499,0,461,2085
oasis,32,heat_norm18,heat_discrimination,individual,tanh3,bounded_residual,0.06888426644072362,0.005097217289688243,0.0689471833135901,0.09029112527945855,0.15493266528005045,0.2994268206027815,0,461,2085
oasis,32,heat_norm18,heat_discrimination,individual,tanh3,ordinary,0.07081764350113459,0.005482420996966775,0.07080792501933408,0.0922717512237705,0.15691536323721955,0.4291520971221596,0,461,2085
oasis,32,heat_norm18,heat_discrimination,individual,tanh3,projection,0.06976337626177584,0.005243371857531319,0.06979893357021663,0.0918521737670925,0.14710869764312495,0.3381231630276483,0,461,2085
oasis,32,heat_norm18,heat_discrimination,individual,tanh3,residual,0.06984541100696526,0.00530275742757016,0.06987874761047679,0.0904446529618583,0.15006959660671537,0.4097273363509424,0,461,2085
oasis,32,heat_norm18,spatial,individual,tanh3,bounded_residual,0.06881464429277884,0.0050584228691338785,0.0690002068946682,0.09137058106502585,0.16774939446697856,0.2926286810388117,0,461,2085
oasis,32,heat_norm18,spatial,individual,tanh3,ordinary,0.07045710621586378,0.00541288633349294,0.07057366983774609,0.09237037522504794,0.17550268645312672,0.3202988569545614,0,461,2085
oasis,32,heat_norm18,spatial,individual,tanh3,projection,0.06961556238357755,0.0051737365308546016,0.06976335613721035,0.09235041573309852,0.17062402225367854,0.2756268055311829,0,461,2085
oasis,32,heat_norm18,spatial,individual,tanh3,residual,0.0696199972757634,0.005255993216169176,0.0697455679717563,0.09143995409414818,0.1793898171571555,0.2997740298617173,0,461,2085
oasis,8,qsf,random,template,tanh3,bounded_residual,0.03699815680511469,0.0015950060574287084,0.037388008018029426,0.0676292195282226,0.0887008315264571,0.2118168811132311,0,461,2085
oasis,8,qsf,random,template,tanh3,ordinary,0.038953597228843145,0.0017603211071046615,0.03933781750968768,0.07005624614801186,0.09260072895656296,0.211800043091646,0,461,2085
oasis,8,qsf,random,template,tanh3,projection,0.03895340297916937,0.0017603098975931808,0.03933754827829076,0.07005624614801186,0.09260072895656296,0.211800043091646,0,461,2085
oasis,8,qsf,random,template,tanh3,residual,0.03699815680511469,0.0015950060574287084,0.037388008018029426,0.0676292195282226,0.0887008315264571,0.2118168811132311,0,461,2085
oasis,8,qsf,spectral,template,tanh3,bounded_residual,0.034687192062489464,0.0013693650712483258,0.034687192062489464,0.058154981339255424,0.07915583573943251,0.1038766148539052,0,139,139
oasis,8,qsf,spectral,template,tanh3,ordinary,0.036152356030134565,0.0014946187841946444,0.036152356030134565,0.06546309100772835,0.08007506102172327,0.1208378359895775,0,139,139
oasis,8,qsf,spectral,template,tanh3,projection,0.036152356030134565,0.0014946187841946444,0.036152356030134565,0.06546309100772835,0.08007506102172327,0.1208378359895775,0,139,139
oasis,8,qsf,spectral,template,tanh3,residual,0.034687192062489464,0.0013693650712483258,0.034687192062489464,0.058154981339255424,0.07915583573943251,0.1038766148539052,0,139,139
oasis,8,heat_raw18,random,template,tanh3,bounded_residual,0.039877650398645784,0.0017818422208285241,0.04019675464990332,0.06825108551940107,0.09111490090701584,0.1558556085792607,0,461,2085
oasis,8,heat_raw18,random,template,tanh3,ordinary,0.041461685636302745,0.001927051536179101,0.04180159997052616,0.07028640912991556,0.09495002132618105,0.1734053915160172,0,461,2085
oasis,8,heat_raw18,random,template,tanh3,projection,0.041461685636302745,0.001927051536179101,0.04180159997052616,0.07028640912991556,0.09495002132618105,0.1734053915160172,0,461,2085
oasis,8,heat_raw18,random,template,tanh3,residual,0.039877650398645784,0.0017818422208285241,0.04019675464990332,0.06825108551940107,0.09111490090701584,0.1558556085792607,0,461,2085
oasis,8,heat_raw18,sfh_fixed,template,tanh3,bounded_residual,0.03816568371778859,0.0016334825059458517,0.03828636721537998,0.06269172752643008,0.08535958528122253,0.1344569726729904,0,341,417
oasis,8,heat_raw18,sfh_fixed,template,tanh3,ordinary,0.03983714044991108,0.0017710133037669433,0.039899413623548326,0.06748695524921622,0.0883990108957461,0.1385748873986085,0,341,417
oasis,8,heat_raw18,sfh_fixed,template,tanh3,projection,0.03983714044991108,0.0017710133037669433,0.039899413623548326,0.06748695524921622,0.0883990108957461,0.1385748873986085,0,341,417
oasis,8,heat_raw18,sfh_fixed,template,tanh3,residual,0.03816568371778859,0.0016334825059458517,0.03828636721537998,0.06269172752643008,0.08535958528122253,0.1344569726729904,0,341,417
oasis,8,heat_norm18,random,template,tanh3,bounded_residual,0.038586340925666346,0.0016887305771360669,0.038914227273875335,0.06744548409498544,0.0913022823882496,0.1550068153640319,0,461,2085
oasis,8,heat_norm18,random,template,tanh3,ordinary,0.040203288008903,0.0018325723563590785,0.040552444622515525,0.07009225318039028,0.09474189769481918,0.1744550717765758,0,461,2085
oasis,8,heat_norm18,random,template,tanh3,projection,0.040203288008903,0.0018325723563590787,0.040552444622515525,0.07009225318039028,0.09474189769481918,0.1744550717765758,0,461,2085
oasis,8,heat_norm18,random,template,tanh3,residual,0.038586340925666346,0.0016887305771360669,0.038914227273875335,0.06744548409498544,0.0913022823882496,0.1550068153640319,0,461,2085
oasis,8,heat_norm18,sfh_fixed,template,tanh3,bounded_residual,0.03693836362295673,0.0015346122147222273,0.03675998219367985,0.06062619365672131,0.08206689496663028,0.1340785571688355,0,405,695
oasis,8,heat_norm18,sfh_fixed,template,tanh3,ordinary,0.03867249379611434,0.001672707122202326,0.03844556271586152,0.06399685002729025,0.08412786820510879,0.1384687948574822,0,405,695
oasis,8,heat_norm18,sfh_fixed,template,tanh3,projection,0.03867249379611434,0.001672707122202326,0.03844556271586152,0.06399685002729025,0.08412786820510879,0.1384687948574822,0,405,695
oasis,8,heat_norm18,sfh_fixed,template,tanh3,residual,0.03693836362295673,0.0015346122147222273,0.03675998219367985,0.06062619365672131,0.08206689496663028,0.1340785571688355,0,405,695
oasis,16,qsf,qsf_discrimination,template,tanh3,bounded_residual,0.027543112764927758,0.0008993861759157476,0.02849609832477692,0.048671449564864154,0.06791045774969127,0.2316314845511373,0,461,1112
oasis,16,qsf,qsf_discrimination,template,tanh3,ordinary,0.02962079902403994,0.001034353539363783,0.030581929395913254,0.05197710473871625,0.07639001244829943,0.2424323763672661,0,461,1112
oasis,16,qsf,qsf_discrimination,template,tanh3,projection,0.029620056193430548,0.0010340219732117152,0.03058126361159014,0.05197710473871625,0.07639001244829943,0.2418096332346494,0,461,1112
oasis,16,qsf,qsf_discrimination,template,tanh3,residual,0.027543112764927758,0.0008993861759157476,0.02849609832477692,0.048671449564864154,0.06791045774969127,0.2316314845511373,0,461,1112
oasis,16,qsf,random,template,tanh3,bounded_residual,0.03265156433982278,0.0012209849012237608,0.03295279830995685,0.059402725745233094,0.0779370388779763,0.1277762368099485,0,461,2085
oasis,16,qsf,random,template,tanh3,ordinary,0.03460485746604332,0.0013687165666333046,0.03490949036696142,0.062027777049884734,0.0835143860588723,0.1522687130700859,0,461,2085
oasis,16,qsf,random,template,tanh3,projection,0.03460463889239367,0.001368702919272813,0.034909313733645836,0.062027777049884734,0.0835143860588723,0.1522687130700859,0,461,2085
oasis,16,qsf,random,template,tanh3,residual,0.03265156433982278,0.0012209849012237608,0.03295279830995685,0.059402725745233094,0.0779370388779763,0.1277762368099485,0,461,2085
oasis,16,heat_raw18,qsf_discrimination,template,tanh3,bounded_residual,0.03184211854258766,0.0011641078713339444,0.03224446125313345,0.0578067247261183,0.07287973286561752,0.1804256663109857,0,461,1529
oasis,16,heat_raw18,qsf_discrimination,template,tanh3,ordinary,0.03380692061867787,0.0013045652582847006,0.03422365094945134,0.06101099376508765,0.07827030754030587,0.188024307116508,0,461,1529
oasis,16,heat_raw18,qsf_discrimination,template,tanh3,projection,0.033790591079833135,0.001302289220958505,0.03420894175573769,0.060867641464342474,0.07794417388406322,0.1860757950150857,0,461,1529
oasis,16,heat_raw18,qsf_discrimination,template,tanh3,residual,0.031849243979345986,0.001165034414851854,0.03225166985508772,0.05780691569476228,0.07294847564216163,0.1804256663109857,0,461,1529
oasis,16,heat_raw18,random,template,tanh3,bounded_residual,0.03591791451966806,0.0014814884955691803,0.03620735673846935,0.06575936692568701,0.0862679088323918,0.1313799029713581,0,461,2085
oasis,16,heat_raw18,random,template,tanh3,ordinary,0.03782257957084265,0.0016338204052897345,0.03815120522870632,0.06934397381201063,0.09129608649136221,0.1504635858805541,0,461,2085
oasis,16,heat_raw18,random,template,tanh3,projection,0.03782257957084265,0.0016338204052897345,0.03815120522870632,0.06934397381201063,0.09129608649136221,0.1504635858805541,0,461,2085
oasis,16,heat_raw18,random,template,tanh3,residual,0.03591791451966806,0.0014814884955691803,0.03620735673846935,0.06575936692568701,0.0862679088323918,0.1313799029713581,0,461,2085
oasis,16,heat_norm18,qsf_discrimination,template,tanh3,bounded_residual,0.03206805491911444,0.0011781862561640025,0.032473024627017365,0.05786606041911216,0.07338321356945743,0.1807428512642305,0,461,1529
oasis,16,heat_norm18,qsf_discrimination,template,tanh3,ordinary,0.033991443880853414,0.0013168635268278755,0.03441360770560973,0.0608795187911469,0.07826026634860235,0.1884338809252257,0,461,1529
oasis,16,heat_norm18,qsf_discrimination,template,tanh3,projection,0.03397638804667655,0.0013147521512863723,0.0344000928680869,0.06080535670428397,0.0779321610410174,0.1865854721674502,0,461,1529
oasis,16,heat_norm18,qsf_discrimination,template,tanh3,residual,0.03207463880042508,0.001179039114363958,0.03247973641478118,0.05786606041911216,0.0734383923822773,0.1807428512642305,0,461,1529
oasis,16,heat_norm18,random,template,tanh3,bounded_residual,0.035969093075482066,0.0014882268428996809,0.03625965913061122,0.06598887002181156,0.08665660024125063,0.1312496581197772,0,461,2085
oasis,16,heat_norm18,random,template,tanh3,ordinary,0.037838937120445025,0.0016384130027151582,0.03817444403661253,0.06977382586965199,0.09170988629658335,0.1509855413840866,0,461,2085
oasis,16,heat_norm18,random,template,tanh3,projection,0.037838937120445025,0.0016384130027151582,0.03817444403661253,0.06977382586965199,0.09170988629658335,0.1509855413840866,0,461,2085
oasis,16,heat_norm18,random,template,tanh3,residual,0.035969093075482066,0.0014882268428996809,0.03625965913061122,0.06598887002181156,0.08665660024125063,0.1312496581197772,0,461,2085
oasis,32,qsf,qsf_discrimination,template,tanh3,bounded_residual,0.026508098361618257,0.0007983589977781443,0.026889664442964388,0.047211944444531605,0.06398329930242513,0.1454875243380557,0,461,1668
oasis,32,qsf,qsf_discrimination,template,tanh3,ordinary,0.02861189444209428,0.0009246607515227817,0.028976110729551488,0.05002001997853704,0.06994885741000646,0.1542558708995569,0,461,1668
oasis,32,qsf,qsf_discrimination,template,tanh3,projection,0.02860929004139218,0.0009245342666670621,0.02897281149785151,0.05002001997853704,0.06994885741000646,0.1542558708995569,0,461,1668
oasis,32,qsf,qsf_discrimination,template,tanh3,residual,0.026508098361618257,0.0007983589977781443,0.026889664442964388,0.047211944444531605,0.06398329930242513,0.1454875243380557,0,461,1668
oasis,32,qsf,random,template,tanh3,bounded_residual,0.02882601119865295,0.0009429077947092375,0.029119751749990607,0.05208790433314942,0.06743102081805488,0.1086353875466451,0,461,2085
oasis,32,qsf,random,template,tanh3,ordinary,0.031191127142580214,0.0011003221521267037,0.03149367429294229,0.05545400467234937,0.07376522669202737,0.128892377943357,0,461,2085
oasis,32,qsf,random,template,tanh3,projection,0.031192154488312477,0.0011001361214077689,0.03149301094025073,0.05545400467234937,0.07376522669202737,0.128892377943357,0,461,2085
oasis,32,qsf,random,template,tanh3,residual,0.028816995902624695,0.0009424839825477313,0.029112406446112512,0.05208790433314942,0.06743102081805488,0.1086353875466451,0,461,2085
oasis,32,heat_raw18,qsf_discrimination,template,tanh3,bounded_residual,0.03193434685396577,0.0011618014512362594,0.03221178920784811,0.05678593006995887,0.074566137773243,0.1382410711753372,0,461,1668
oasis,32,heat_raw18,qsf_discrimination,template,tanh3,ordinary,0.03407693203351129,0.001313544474356442,0.03435458197502903,0.060242395177847546,0.08183305428050068,0.1484170955178748,0,461,1668
oasis,32,heat_raw18,qsf_discrimination,template,tanh3,projection,0.03405242410054011,0.0013113546006163187,0.03433005770855169,0.060057412109140236,0.08183305428050068,0.1478249973256081,0,461,1668
oasis,32,heat_raw18,qsf_discrimination,template,tanh3,residual,0.03193336295736223,0.0011618047978429794,0.03221086712879169,0.05678593006995887,0.074566137773243,0.1382410711753372,0,461,1668
oasis,32,heat_raw18,random,template,tanh3,bounded_residual,0.034925833759289024,0.0014019680104425194,0.035220480731959485,0.06354507383629428,0.08333447272488352,0.1290027360723325,0,461,2085
oasis,32,heat_raw18,random,template,tanh3,ordinary,0.0368281533425506,0.0015478039006395054,0.037165286190295806,0.06758517464633688,0.08612870162078204,0.1444223017007116,0,461,2085
oasis,32,heat_raw18,random,template,tanh3,projection,0.0368281533425506,0.0015478039006395054,0.037165286190295806,0.06758517464633688,0.08612870162078204,0.1444223017007116,0,461,2085
oasis,32,heat_raw18,random,template,tanh3,residual,0.034925833759289024,0.0014019680104425194,0.035220480731959485,0.06354507383629428,0.08333447272488352,0.1290027360723325,0,461,2085
oasis,32,heat_norm18,qsf_discrimination,template,tanh3,bounded_residual,0.03199359869111131,0.0011605524441341971,0.03228455930892116,0.056160913661572616,0.07411112205545924,0.1386005376528082,0,461,1390
oasis,32,heat_norm18,qsf_discrimination,template,tanh3,ordinary,0.03406612073944968,0.0013088024660283316,0.03437258355865792,0.05953396599431806,0.07908921013087014,0.1490300534381069,0,461,1390
oasis,32,heat_norm18,qsf_discrimination,template,tanh3,projection,0.03397218467756606,0.0013023445556232056,0.03427881515171256,0.05953396599431806,0.07890250719297798,0.1483910890333999,0,461,1390
oasis,32,heat_norm18,qsf_discrimination,template,tanh3,residual,0.031993737122035355,0.0011605782369414818,0.03228479014739205,0.056160913661572616,0.07411112205545924,0.1386005376528082,0,461,1390
oasis,32,heat_norm18,random,template,tanh3,bounded_residual,0.03525854187789819,0.001426508947921604,0.03555219668198803,0.06417365484883923,0.08401700821659087,0.1287644063915075,0,461,2085
oasis,32,heat_norm18,random,template,tanh3,ordinary,0.037201786195146476,0.001576398229661531,0.03754140374005798,0.06805947958482873,0.08677447624903202,0.1445309459141251,0,461,2085
oasis,32,heat_norm18,random,template,tanh3,projection,0.037201786195146476,0.001576398229661531,0.03754140374005798,0.06805947958482873,0.08677447624903202,0.1445309459141251,0,461,2085
oasis,32,heat_norm18,random,template,tanh3,residual,0.03525854187789819,0.001426508947921604,0.03555219668198803,0.06417365484883923,0.08401700821659087,0.1287644063915075,0,461,2085
oasis,8,qsf,sfh_fixed,template,tanh3,bounded_residual,0.034888248299529453,0.00153428483115035,0.034813952135082926,0.059351344891232234,0.09308828189491226,0.1938656265768484,0,335,417
oasis,8,qsf,sfh_fixed,template,tanh3,ordinary,0.036587807402605824,0.001667810473796121,0.03650061641966963,0.06250353736151985,0.09437630362931691,0.2006104748796499,0,335,417
oasis,8,qsf,sfh_fixed,template,tanh3,projection,0.036587807402605824,0.001667810473796121,0.03650061641966963,0.06250353736151985,0.09437630362931691,0.2006104748796499,0,335,417
oasis,8,qsf,sfh_fixed,template,tanh3,residual,0.034888248299529453,0.00153428483115035,0.034813952135082926,0.059351344891232234,0.09308828189491226,0.1938656265768484,0,335,417
oasis,8,heat_raw18,qsf_discrimination,template,tanh3,bounded_residual,0.035647293670346504,0.00141772558840115,0.03537543228068791,0.05435441532159675,0.08430847182714486,0.1123876393401874,0,251,278
oasis,8,heat_raw18,qsf_discrimination,template,tanh3,ordinary,0.036989219664105136,0.0015458158901202022,0.036677407131574545,0.05708828259289641,0.08632673247157227,0.1321892025791388,0,251,278
oasis,8,heat_raw18,qsf_discrimination,template,tanh3,projection,0.036989219664105136,0.0015458158901202022,0.036677407131574545,0.05708828259289641,0.08632673247157227,0.1321892025791388,0,251,278
oasis,8,heat_raw18,qsf_discrimination,template,tanh3,residual,0.035647293670346504,0.00141772558840115,0.03537543228068791,0.05435441532159675,0.08430847182714486,0.1123876393401874,0,251,278
oasis,8,heat_norm18,heat_discrimination,template,tanh3,bounded_residual,0.03496187556095253,0.001372748137909446,0.035211166401485285,0.0601117217447273,0.07858417316502725,0.1560863439406552,0,461,1251
oasis,8,heat_norm18,heat_discrimination,template,tanh3,ordinary,0.03666223712006858,0.0015059926487792433,0.036936616243819394,0.06313036133675275,0.08572625710918365,0.1541188889995393,0,461,1251
oasis,8,heat_norm18,heat_discrimination,template,tanh3,projection,0.03666223712006858,0.0015059926487792433,0.036936616243819394,0.06313036133675275,0.08572625710918365,0.1541188889995393,0,461,1251
oasis,8,heat_norm18,heat_discrimination,template,tanh3,residual,0.03496187556095253,0.001372748137909446,0.035211166401485285,0.0601117217447273,0.07858417316502725,0.1560863439406552,0,461,1251
oasis,8,qsf,heat_discrimination,template,tanh3,bounded_residual,0.03392682529325137,0.0013502662437696528,0.03416710521970088,0.0598323142660363,0.09316656531522949,0.1678576051933905,0,461,1251
oasis,8,qsf,heat_discrimination,template,tanh3,ordinary,0.03599341772027568,0.001496805568626963,0.03615379219557399,0.06302800737912295,0.09869480702233376,0.1660362433797486,0,461,1251
oasis,8,qsf,heat_discrimination,template,tanh3,projection,0.03599341772027568,0.001496805568626963,0.03615379219557399,0.06302800737912295,0.09869480702233376,0.1660362433797486,0,461,1251
oasis,8,qsf,heat_discrimination,template,tanh3,residual,0.03392682529325137,0.0013502662437696528,0.03416710521970088,0.0598323142660363,0.09316656531522949,0.1678576051933905,0,461,1251
oasis,8,heat_raw18,heat_discrimination,template,tanh3,bounded_residual,0.03620396666950129,0.0014763338942533533,0.03602803810118852,0.060821535674327035,0.07879547804134533,0.1559892526184928,0,461,1112
oasis,8,heat_raw18,heat_discrimination,template,tanh3,ordinary,0.03784588287595038,0.0016054798765832575,0.03770350643381759,0.06333525631214178,0.08288746609098974,0.1530040390255805,0,461,1112
oasis,8,heat_raw18,heat_discrimination,template,tanh3,projection,0.03784588287595038,0.0016054798765832575,0.03770350643381759,0.06333525631214178,0.08288746609098974,0.1530040390255805,0,461,1112
oasis,8,heat_raw18,heat_discrimination,template,tanh3,residual,0.03620396666950129,0.0014763338942533533,0.03602803810118852,0.060821535674327035,0.07879547804134533,0.1559892526184928,0,461,1112
oasis,16,qsf,heat_discrimination,template,tanh3,bounded_residual,0.031966884422856244,0.001227314806107054,0.03176335285538862,0.053276425195201156,0.08808521012960366,0.1786740085913235,0,335,417
oasis,16,qsf,heat_discrimination,template,tanh3,ordinary,0.034040717079605584,0.0013870909571314315,0.03383085345476112,0.0565626842614963,0.08789323267754696,0.193311269708176,0,335,417
oasis,16,qsf,heat_discrimination,template,tanh3,projection,0.034040717079605584,0.0013870909571314315,0.03383085345476112,0.0565626842614963,0.08789323267754696,0.193311269708176,0,335,417
oasis,16,qsf,heat_discrimination,template,tanh3,residual,0.031966884422856244,0.001227314806107054,0.03176335285538862,0.053276425195201156,0.08808521012960366,0.1786740085913235,0,335,417
oasis,16,heat_raw18,heat_discrimination,template,tanh3,bounded_residual,0.03307808102780149,0.0012875876536148356,0.03274998584029613,0.05556983641929907,0.07453922841059325,0.1702902584434307,0,335,417
oasis,16,heat_raw18,heat_discrimination,template,tanh3,ordinary,0.03502081174522042,0.0014444871649395012,0.034650300267997744,0.05805398067373918,0.08826645005088671,0.1860266170715137,0,335,417
oasis,16,heat_raw18,heat_discrimination,template,tanh3,projection,0.03502081174522042,0.0014444871649395012,0.034650300267997744,0.05805398067373918,0.08826645005088671,0.1860266170715137,0,335,417
oasis,16,heat_raw18,heat_discrimination,template,tanh3,residual,0.03307808102780149,0.0012875876536148356,0.03274998584029613,0.05556983641929907,0.07453922841059325,0.1702902584434307,0,335,417
oasis,32,heat_norm18,heat_discrimination,template,tanh3,bounded_residual,0.03307853541934535,0.0012538008220470413,0.03341411112290113,0.06052300747981323,0.07693967256644482,0.1157381425941569,0,407,556
oasis,32,heat_norm18,heat_discrimination,template,tanh3,ordinary,0.03489959289744979,0.0013925917328114722,0.03522926855663743,0.0616582830822761,0.0870235336544881,0.1272139635693417,0,407,556
oasis,32,heat_norm18,heat_discrimination,template,tanh3,projection,0.03489959289744979,0.0013925917328114722,0.03522926855663743,0.0616582830822761,0.0870235336544881,0.1272139635693417,0,407,556
