cohort,source_count,encoder,track,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
oasis,8,heat_raw18,selected_projection,0.09782160269640912,0.009983086165948672,0.09781287530477902,0.12199005751976495,0.19154628881663116,0.3265151843481401,0,461,2085
oasis,8,heat_raw18,selected_robust,0.09715115481452134,0.009837655841411492,0.09711293057848712,0.12112277701168457,0.18987545514318543,0.3121699770063106,0,461,2085
oasis,8,heat_raw18,selected_sources_ordinary,0.09844134239589634,0.010285365612346149,0.09840134407272641,0.12333238873396807,0.20925672590826455,0.4599404648790111,0,461,2085
oasis,8,heat_raw18,spatial_robust,0.09973032500035811,0.010301638848495604,0.09986179120206978,0.1245935148133217,0.19193150898524547,0.2707488334786926,0,461,2085
oasis,8,heat_raw18,template_random_bounded_residual,0.039877650398645784,0.0017818422208285241,0.04019675464990332,0.06825108551940107,0.09111490090701584,0.1558556085792607,0,461,2085
oasis,8,heat_raw18,template_random_projection,0.041461685636302745,0.001927051536179101,0.04180159997052616,0.07028640912991556,0.09495002132618105,0.1734053915160172,0,461,2085
oasis,8,heat_raw18,template_random_robust,0.039877650398645784,0.0017818422208285241,0.04019675464990332,0.06825108551940107,0.09111490090701584,0.1558556085792607,0,461,2085
oasis,8,heat_raw18,template_selected_bounded_residual,0.03660561099060224,0.0014995993034204527,0.03690990202654721,0.06253588490920667,0.08117734196203792,0.1559892526184928,0,461,2085
oasis,8,heat_raw18,template_selected_projection,0.038217422496351725,0.0016322321773122321,0.03854208883591587,0.06441215799755715,0.08646514215279387,0.1530040390255805,0,461,2085
oasis,8,heat_raw18,template_selected_robust,0.036666584455204494,0.0015043755962469748,0.036972879473417694,0.06254350811723097,0.08083798549407892,0.1559892526184928,0,461,2085
oasis,8,qsf,atlas_random_aligned,0.025577429078618114,0.0006987518789562318,0.025615415967727803,0.03610602730395522,0.052829964830800706,0.1104039286132078,0,461,2085
oasis,8,qsf,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,8,qsf,atlas_selected_aligned,0.024802835791139562,0.000652982590378257,0.024832608962667556,0.0353297724886704,0.051811184485334304,0.0762896991950397,0,461,2085
oasis,8,qsf,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,8,qsf,floor_random_robust,0.09574149797201549,0.009624018510021528,0.09596646595814345,0.1276674880176106,0.181563373910789,0.3173275085927645,0,461,2085
oasis,8,qsf,ordinary_selected,0.08383368470491101,0.0074912984125533565,0.08398233877875126,0.11199835497449828,0.18179344279179907,0.3170839193830176,0,461,2085
oasis,8,qsf,random_bounded_residual,0.09120996998147866,0.008723684216091994,0.09140548050744382,0.12346468229191938,0.18191141090410234,0.2665186177749309,0,461,2085
oasis,8,qsf,random_ordinary,0.09235574996384349,0.009033201353757141,0.09255256597560096,0.12716860250867282,0.18537088112364808,0.3741822897196912,0,461,2085
oasis,8,qsf,random_projection,0.09206404097469074,0.008925433067875828,0.09228167950949497,0.12714216648618307,0.18537088112364808,0.2962151705558588,0,461,2085
oasis,8,qsf,random_robust,0.09125978335976145,0.008739580945209826,0.09144709284644886,0.12395521831678166,0.18191141090410234,0.2665186177749309,0,461,2085
oasis,8,qsf,selected_bounded_residual,0.08228058314699475,0.007158275603656452,0.08237246761396402,0.1104040113359507,0.16798603763491401,0.3292593828262918,0,461,2085
oasis,8,qsf,selected_projection,0.083450752129123,0.007378217124621622,0.08357626157951852,0.11088594707190465,0.1793802397429938,0.3170839193830176,0,461,2085
oasis,8,qsf,selected_robust,0.08228058314699475,0.007158275603656452,0.08237246761396402,0.1104040113359507,0.16798603763491401,0.3292593828262918,0,461,2085
oasis,8,qsf,selected_sources_ordinary,0.08378937394254626,0.007456919173542774,0.08394044032307021,0.11160822233262342,0.18179344279179907,0.3170839193830176,0,461,2085
oasis,8,qsf,spatial_robust,0.08243975268355473,0.007125558689933808,0.08270442589354031,0.11099546750476276,0.1649621287576092,0.2857184281057014,0,461,2085
oasis,8,qsf,template_random_bounded_residual,0.03699815680511469,0.0015950060574287084,0.037388008018029426,0.0676292195282226,0.0887008315264571,0.2118168811132311,0,461,2085
oasis,8,qsf,template_random_projection,0.03895340297916937,0.0017603098975931808,0.03933754827829076,0.07005624614801186,0.09260072895656296,0.211800043091646,0,461,2085
oasis,8,qsf,template_random_robust,0.03699815680511469,0.0015950060574287084,0.037388008018029426,0.0676292195282226,0.0887008315264571,0.2118168811132311,0,461,2085
oasis,8,qsf,template_selected_bounded_residual,0.034183536616376554,0.001374248630752008,0.034611141609366965,0.060002225563896755,0.09162691735552926,0.1938656265768484,0,461,2085
oasis,8,qsf,template_selected_projection,0.03599895682302575,0.0015082061861590168,0.03642651380768346,0.06334934829215792,0.09727906579985812,0.2006104748796499,0,461,2085
oasis,8,qsf,template_selected_robust,0.03422489900826542,0.0013779208958017166,0.0346547991228969,0.06013237336052284,0.09162691735552926,0.1938656265768484,0,461,2085
oasis,16,heat_norm18,atlas_random_aligned,0.023829069357085224,0.00060287262436845,0.023861495715076897,0.03352230906598238,0.04905102142212155,0.0773155151646881,0,461,2085
oasis,16,heat_norm18,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,16,heat_norm18,atlas_selected_aligned,0.02362956438345366,0.0005909792734752562,0.023652242728679836,0.03277735159232827,0.047252194674899634,0.0740833005494857,0,461,2085
oasis,16,heat_norm18,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,16,heat_norm18,floor_random_robust,0.08330423197523551,0.007288067502444866,0.08339667014538289,0.10974022796749662,0.16674632860829025,0.331908307696487,0,461,2085
oasis,16,heat_norm18,ordinary_selected,0.08297911370947803,0.007482844086178387,0.08305073320194645,0.10673306733882477,0.1862990090787608,0.5474770249694383,0,461,2085
oasis,16,heat_norm18,random_bounded_residual,0.08842135033932431,0.00828033032961547,0.08851363723239715,0.1143213007480885,0.17623148672805036,0.5015437651607878,0,461,2085
oasis,16,heat_norm18,random_ordinary,0.09072295747296849,0.009016880633011735,0.09084454527347588,0.11763515921135914,0.20800031777761677,0.5797022008444697,0,461,2085
oasis,16,heat_norm18,random_projection,0.08903802405576385,0.008420558667485391,0.0891630114789029,0.11490752409717513,0.18294015200763536,0.5155472064978296,0,461,2085
oasis,16,heat_norm18,random_robust,0.08857246086576862,0.008321129881819423,0.08866162249497182,0.11475498014390315,0.17827155797916636,0.5155472064978296,0,461,2085
oasis,16,heat_norm18,selected_bounded_residual,0.0813412519418704,0.006986584735565974,0.08146334626542448,0.10444046402207126,0.16949172407195767,0.3165311007616543,0,461,2085
oasis,16,heat_norm18,selected_projection,0.08204794507007433,0.007104759448912403,0.08212803523580768,0.10582391674810335,0.17692877339688537,0.2928224020755632,0,461,2085
oasis,16,heat_norm18,selected_robust,0.08139529267996327,0.006995010840509223,0.08150988798249259,0.10518307021927238,0.16478335679067138,0.3165311007616543,0,461,2085
oasis,16,heat_norm18,selected_sources_ordinary,0.08297911370947803,0.007482844086178387,0.08305073320194645,0.10673306733882477,0.1862990090787608,0.5474770249694383,0,461,2085
oasis,16,heat_norm18,spatial_robust,0.07948823549335962,0.006631784418513805,0.07959049241750685,0.1026605338565912,0.16345045276589254,0.2515133568082787,0,461,2085
oasis,16,heat_norm18,template_random_bounded_residual,0.035969093075482066,0.0014882268428996809,0.03625965913061122,0.06598887002181156,0.08665660024125063,0.1312496581197772,0,461,2085
oasis,16,heat_norm18,template_random_projection,0.037838937120445025,0.0016384130027151582,0.03817444403661253,0.06977382586965199,0.09170988629658335,0.1509855413840866,0,461,2085
oasis,16,heat_norm18,template_random_robust,0.035969093075482066,0.0014882268428996809,0.03625965913061122,0.06598887002181156,0.08665660024125063,0.1312496581197772,0,461,2085
oasis,16,heat_norm18,template_selected_bounded_residual,0.03325119079239732,0.0012720785382035781,0.03356109874897219,0.06045885288072134,0.07895971471987287,0.1807428512642305,0,461,2085
oasis,16,heat_norm18,template_selected_projection,0.03508396806863151,0.0014066982348926336,0.03540332611783289,0.062290802007527936,0.08741822119090821,0.1865854721674502,0,461,2085
oasis,16,heat_norm18,template_selected_robust,0.03325119079239732,0.0012720785382035781,0.03356109874897219,0.06045885288072134,0.07895971471987287,0.1807428512642305,0,461,2085
oasis,16,heat_raw18,atlas_random_aligned,0.023829069357085224,0.00060287262436845,0.023861495715076897,0.03352230906598238,0.04905102142212155,0.0773155151646881,0,461,2085
oasis,16,heat_raw18,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,16,heat_raw18,atlas_selected_aligned,0.023634238188055424,0.0005920372195852828,0.023658484541721952,0.03293970756161009,0.047252194674899634,0.076068170331266,0,461,2085
oasis,16,heat_raw18,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,16,heat_raw18,floor_random_robust,0.08562790642480456,0.007553851418001929,0.08566091666134686,0.10863501354930105,0.14241404775459712,0.3014012508037612,0,461,2085
oasis,16,heat_raw18,ordinary_selected,0.08089975232727985,0.007004329667980326,0.08076560265056332,0.10704548622999156,0.1877031023747604,0.3521199450440646,0,461,2085
oasis,16,heat_raw18,random_bounded_residual,0.08525430080245228,0.007606097614632233,0.08529897023457586,0.11206649259648847,0.1637416262807672,0.2705248887401647,0,461,2085
oasis,16,heat_raw18,random_ordinary,0.08691908434138249,0.007952638965326829,0.08702160822448003,0.1153136273395028,0.17636601309038116,0.2883589162764126,0,461,2085
oasis,16,heat_raw18,random_projection,0.08603539396234196,0.007764087570627883,0.08613880297164409,0.11461248746764334,0.17006551317356472,0.2834673230533554,0,461,2085
oasis,16,heat_raw18,random_robust,0.08531446499586598,0.0076176461612863546,0.08536153264205527,0.11296842084137214,0.16357737532245634,0.2705248887401647,0,461,2085
oasis,16,heat_raw18,selected_bounded_residual,0.0794888740751066,0.006670735345222773,0.07935917300222993,0.10372534823934067,0.1586706841808304,0.285357704759193,0,461,2085
oasis,16,heat_raw18,selected_projection,0.08043864622285794,0.00685036197839177,0.08033344034050567,0.1062940236904798,0.17067930737521245,0.3022380044693842,0,461,2085
oasis,16,heat_raw18,selected_robust,0.0794888740751066,0.006670735345222773,0.07935917300222993,0.10372534823934067,0.1586706841808304,0.285357704759193,0,461,2085
oasis,16,heat_raw18,selected_sources_ordinary,0.08082311428747616,0.006998226924064269,0.08067755046562254,0.1066525794266842,0.18248169330784528,0.3521199450440646,0,461,2085
oasis,16,heat_raw18,spatial_robust,0.07857440871482425,0.0064727917751004425,0.07855334945656155,0.10123985278695845,0.16452268638598838,0.2372866000919734,0,461,2085
oasis,16,heat_raw18,template_random_bounded_residual,0.03591791451966806,0.0014814884955691803,0.03620735673846935,0.06575936692568701,0.0862679088323918,0.1313799029713581,0,461,2085
oasis,16,heat_raw18,template_random_projection,0.03782257957084265,0.0016338204052897345,0.03815120522870632,0.06934397381201063,0.09129608649136221,0.1504635858805541,0,461,2085
oasis,16,heat_raw18,template_random_robust,0.03591791451966806,0.0014814884955691803,0.03620735673846935,0.06575936692568701,0.0862679088323918,0.1313799029713581,0,461,2085
oasis,16,heat_raw18,template_selected_bounded_residual,0.03252870118955826,0.0012245338801613896,0.03282916639781831,0.05903769923287156,0.07762467241380928,0.1804256663109857,0,461,2085
oasis,16,heat_raw18,template_selected_projection,0.034434452419391234,0.0013634966481660552,0.03474438692342384,0.06132898171175533,0.08460957661558956,0.1860757950150857,0,461,2085
oasis,16,heat_raw18,template_selected_robust,0.03252870118955826,0.0012245338801613896,0.03282916639781831,0.05903769923287156,0.07762467241380928,0.1804256663109857,0,461,2085
oasis,16,qsf,atlas_random_aligned,0.023829069357085224,0.00060287262436845,0.023861495715076897,0.03352230906598238,0.04905102142212155,0.0773155151646881,0,461,2085
oasis,16,qsf,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,16,qsf,atlas_selected_aligned,0.023663425691658968,0.0005933591413638096,0.023677278040531637,0.033245449564925394,0.04721352302333063,0.076068170331266,0,461,2085
oasis,16,qsf,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,16,qsf,floor_random_robust,0.07101243049504632,0.005393840099134056,0.07108938912814414,0.09620847104077784,0.1432586635452588,0.3610740412115317,0,461,2085
oasis,16,qsf,ordinary_selected,0.06245955118877641,0.00424356004490078,0.06264896827632432,0.08727329255273174,0.15941751441918495,0.2560313006530596,0,461,2085
oasis,16,qsf,random_bounded_residual,0.06593667995130077,0.004620831231226364,0.06603959691501099,0.09182610197673707,0.1415739493779125,0.2612819062073368,0,461,2085
oasis,16,qsf,random_ordinary,0.06720743519787291,0.004861573806368421,0.06736743695072007,0.09355963753902866,0.1537287580296049,0.2975420087013368,0,461,2085
oasis,16,qsf,random_projection,0.06704394846275813,0.004833172696475032,0.06718975391965402,0.09339966718737878,0.1528833064864327,0.2975420087013368,0,461,2085
oasis,16,qsf,random_robust,0.06593667995130077,0.004620831231226364,0.06603959691501099,0.09182610197673707,0.1415739493779125,0.2612819062073368,0,461,2085
oasis,16,qsf,selected_bounded_residual,0.060718990861740506,0.003939184303318325,0.06084139118173768,0.08394905179629676,0.13037661948257248,0.2143453610546454,0,461,2085
oasis,16,qsf,selected_projection,0.062036324125494716,0.004150530221506621,0.06221015746053435,0.08640845635383386,0.15328672291753825,0.2276971433525738,0,461,2085
oasis,16,qsf,selected_robust,0.060718990861740506,0.003939184303318325,0.06084139118173768,0.08394905179629676,0.13037661948257248,0.2143453610546454,0,461,2085
oasis,16,qsf,selected_sources_ordinary,0.06233847734374463,0.004214067351374083,0.06253016504296934,0.08622892946709386,0.15941751441918495,0.2560313006530596,0,461,2085
oasis,16,qsf,spatial_robust,0.05868292954549073,0.0036578988140882813,0.058803261217254585,0.08011458081685444,0.13007968794506322,0.190281140504976,0,461,2085
oasis,16,qsf,template_random_bounded_residual,0.03265156433982278,0.0012209849012237608,0.03295279830995685,0.059402725745233094,0.0779370388779763,0.1277762368099485,0,461,2085
oasis,16,qsf,template_random_projection,0.03460463889239367,0.001368702919272813,0.034909313733645836,0.062027777049884734,0.0835143860588723,0.1522687130700859,0,461,2085
oasis,16,qsf,template_random_robust,0.03265156433982278,0.0012209849012237608,0.03295279830995685,0.059402725745233094,0.0779370388779763,0.1277762368099485,0,461,2085
oasis,16,qsf,template_selected_bounded_residual,0.030192072346357027,0.0010766333558810011,0.030468433249453853,0.05253809955668859,0.07326547987986012,0.2316314845511373,0,461,2085
oasis,16,qsf,template_selected_projection,0.03211614807685942,0.001212201406498503,0.032411560686032126,0.05519045450177079,0.08344253825311881,0.2418096332346494,0,461,2085
oasis,16,qsf,template_selected_robust,0.030192072346357027,0.0010766333558810011,0.030468433249453853,0.05253809955668859,0.07326547987986012,0.2316314845511373,0,461,2085
oasis,32,heat_norm18,atlas_random_aligned,0.022968299105751242,0.00055837038581225,0.02300848683486418,0.03212801973061416,0.04694495471762073,0.0702719751252495,0,461,2085
oasis,32,heat_norm18,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,32,heat_norm18,atlas_selected_aligned,0.022872665507423656,0.0005533980340212847,0.022896485644684623,0.031910510110871634,0.047282462937951866,0.0671960199002177,0,461,2085
oasis,32,heat_norm18,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,32,heat_norm18,floor_random_robust,0.06935834760895518,0.005230773722610714,0.06947275009719678,0.09331910844573355,0.14146023851036305,0.4633366542178337,0,461,2085
oasis,32,heat_norm18,ordinary_selected,0.06934199864930284,0.005302196574258227,0.06936628552639279,0.09197779917930128,0.17140533113402182,0.434530020128745,0,461,2085
oasis,32,heat_norm18,random_bounded_residual,0.07351192162177571,0.005864891615343254,0.07359224345970415,0.09732556789264792,0.1671206652407592,0.3987027795366402,0,461,2085
oasis,32,heat_norm18,random_ordinary,0.07512943926990899,0.006232274370447901,0.07520882281494456,0.09946607421295255,0.17550201939544385,0.434530020128745,0,461,2085
oasis,32,heat_norm18,random_projection,0.07423376832351042,0.0059762658953858416,0.07430401982752141,0.0987440251281665,0.17423850112860984,0.42299029657483,0,461,2085
oasis,32,heat_norm18,random_robust,0.07351192162177571,0.005864891615343254,0.07359224345970415,0.09732556789264792,0.1671206652407592,0.3987027795366402,0,461,2085
oasis,32,heat_norm18,selected_bounded_residual,0.06758603064030841,0.004954652489717378,0.06766167592402965,0.08989526714045501,0.1623057076284271,0.3987027795366402,0,461,2085
oasis,32,heat_norm18,selected_projection,0.06824180503679679,0.005056041736691225,0.06830989188409671,0.09108809651876454,0.15038158837100063,0.42299029657483,0,461,2085
oasis,32,heat_norm18,selected_robust,0.06748870129446852,0.0049286584328707694,0.06756857805670977,0.08994178987588454,0.15049232512986296,0.3987027795366402,0,461,2085
oasis,32,heat_norm18,selected_sources_ordinary,0.06940219555498381,0.0053079620721966465,0.0694204301229568,0.09205251016026063,0.17140533113402182,0.434530020128745,0,461,2085
oasis,32,heat_norm18,spatial_robust,0.06881464429277884,0.0050584228691338785,0.0690002068946682,0.09137058106502585,0.16774939446697856,0.2926286810388117,0,461,2085
oasis,32,heat_norm18,template_random_bounded_residual,0.03525854187789819,0.001426508947921604,0.03555219668198803,0.06417365484883923,0.08401700821659087,0.1287644063915075,0,461,2085
oasis,32,heat_norm18,template_random_projection,0.037201786195146476,0.001576398229661531,0.03754140374005798,0.06805947958482873,0.08677447624903202,0.1445309459141251,0,461,2085
oasis,32,heat_norm18,template_random_robust,0.03525854187789819,0.001426508947921604,0.03555219668198803,0.06417365484883923,0.08401700821659087,0.1287644063915075,0,461,2085
oasis,32,heat_norm18,template_selected_bounded_residual,0.03259973235581223,0.0012071943399941379,0.032872027273644425,0.05785136901628273,0.07455643144440102,0.1386005376528082,0,461,2085
oasis,32,heat_norm18,template_selected_projection,0.03452477800399487,0.00134775898124974,0.03481209190271362,0.06034516604315542,0.08328781259414036,0.1483910890333999,0,461,2085
oasis,32,heat_norm18,template_selected_robust,0.03259973235581223,0.0012071943399941379,0.032872027273644425,0.05785136901628273,0.07455643144440102,0.1386005376528082,0,461,2085
oasis,32,heat_raw18,atlas_random_aligned,0.022968299105751242,0.00055837038581225,0.02300848683486418,0.03212801973061416,0.04694495471762073,0.0702719751252495,0,461,2085
oasis,32,heat_raw18,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,32,heat_raw18,atlas_selected_aligned,0.022880793054372094,0.0005537327285873032,0.022906860461709384,0.031930605171030295,0.04740598756353381,0.0671960199002177,0,461,2085
oasis,32,heat_raw18,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,32,heat_raw18,floor_random_robust,0.07314431032804458,0.0055218586008508996,0.07313557631969798,0.09466794706370758,0.11894609630652744,0.1956427029301049,0,461,2085
oasis,32,heat_raw18,ordinary_selected,0.0689991700215328,0.005165991886848412,0.0689748849699713,0.0946712082565004,0.1576176575185823,0.3240064162846197,0,461,2085
oasis,32,heat_raw18,random_bounded_residual,0.07107744921932316,0.005342377493653693,0.07111999080785467,0.0965640477283649,0.13858695126379367,0.2397918920771943,0,461,2085
oasis,32,heat_raw18,random_ordinary,0.07227671038017945,0.005582110379114069,0.0723385558126445,0.09805829411635975,0.15414318156572007,0.2746523185295593,0,461,2085
oasis,32,heat_raw18,random_projection,0.07202970404546018,0.005503807943941256,0.07212822488258702,0.09795516214121676,0.1527376498315584,0.2583507867493905,0,461,2085
oasis,32,heat_raw18,random_robust,0.07107744921932316,0.005342377493653693,0.07111999080785467,0.0965640477283649,0.13858695126379367,0.2397918920771943,0,461,2085
oasis,32,heat_raw18,selected_bounded_residual,0.06716207962994508,0.004794401968385219,0.06710656167378388,0.09117063995366682,0.14633789052503124,0.2525610134492648,0,461,2085
oasis,32,heat_raw18,selected_projection,0.06824236044672508,0.004967923396280031,0.06824583504456411,0.09288660734749107,0.1537081130794021,0.2629891596320094,0,461,2085
oasis,32,heat_raw18,selected_robust,0.06716207962994508,0.004794401968385219,0.06710656167378388,0.09117063995366682,0.14633789052503124,0.2525610134492648,0,461,2085
oasis,32,heat_raw18,selected_sources_ordinary,0.06889439516071434,0.005149920288630497,0.06882278483952171,0.09311957530193841,0.15824358427276236,0.3240064162846197,0,461,2085
oasis,32,heat_raw18,spatial_robust,0.06756733578982221,0.0048473381374951234,0.06759474786835203,0.09107317132945579,0.13597536683646574,0.224936945333256,0,461,2085
oasis,32,heat_raw18,template_random_bounded_residual,0.034925833759289024,0.0014019680104425194,0.035220480731959485,0.06354507383629428,0.08333447272488352,0.1290027360723325,0,461,2085
oasis,32,heat_raw18,template_random_projection,0.0368281533425506,0.0015478039006395054,0.037165286190295806,0.06758517464633688,0.08612870162078204,0.1444223017007116,0,461,2085
oasis,32,heat_raw18,template_random_robust,0.034925833759289024,0.0014019680104425194,0.035220480731959485,0.06354507383629428,0.08333447272488352,0.1290027360723325,0,461,2085
oasis,32,heat_raw18,template_selected_bounded_residual,0.032864759688692874,0.0012352740942743001,0.0331500726723036,0.05888716149268415,0.07733071818175175,0.1382410711753372,0,461,2085
oasis,32,heat_raw18,template_selected_projection,0.03490649110283617,0.0013828576057875691,0.035205731218541335,0.06233084175064508,0.08618514412358898,0.1478249973256081,0,461,2085
oasis,32,heat_raw18,template_selected_robust,0.032864759688692874,0.0012352740942743001,0.0331500726723036,0.05888716149268415,0.07733071818175175,0.1382410711753372,0,461,2085
oasis,32,qsf,atlas_random_aligned,0.022968299105751242,0.00055837038581225,0.02300848683486418,0.03212801973061416,0.04694495471762073,0.0702719751252495,0,461,2085
oasis,32,qsf,atlas_random_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,32,qsf,atlas_selected_aligned,0.02287370476167707,0.0005534835181033427,0.02289906378308751,0.031924869422292515,0.04740598756353381,0.0671960199002177,0,461,2085
oasis,32,qsf,atlas_selected_mean,0.13528681232989298,0.020158356001362693,0.13609764757063308,0.19502587990912998,0.34487315519796274,0.4524658031541464,0,461,2085
oasis,32,qsf,floor_random_robust,0.054553410651474135,0.0031853264863951317,0.054696975196947516,0.07540110883667708,0.10401701528653785,0.2896691035493207,0,461,2085
oasis,32,qsf,ordinary_selected,0.047971943323931315,0.0025297503329830264,0.048180136029497764,0.06845620184359072,0.13231125182727746,0.2123305068674193,0,461,2085
oasis,32,qsf,random_bounded_residual,0.0498289421439827,0.002661246761768243,0.049972635399480235,0.07187646676710531,0.09649167766940701,0.1803593940443676,0,461,2085
oasis,32,qsf,random_ordinary,0.05155079778158102,0.00289486755302244,0.051758916433928895,0.07383146588849619,0.1308070060068352,0.213059946613097,0,461,2085
oasis,32,qsf,random_projection,0.051385656164054584,0.0028595628486461173,0.05158404729826212,0.07381831154706535,0.12327875604402332,0.2103891653439444,0,461,2085
oasis,32,qsf,random_robust,0.0498289421439827,0.002661246761768243,0.049972635399480235,0.07187646676710531,0.09649167766940701,0.1803593940443676,0,461,2085
oasis,32,qsf,selected_bounded_residual,0.046217738360110554,0.0022929951281521165,0.046321329729148535,0.0655577982134165,0.09251349186034298,0.1803593940443676,0,461,2085
oasis,32,qsf,selected_projection,0.04776352221380595,0.00247499854482884,0.04791805752888712,0.06817085079080461,0.12150558308384049,0.1987230431590418,0,461,2085
oasis,32,qsf,selected_robust,0.046217738360110554,0.0022929951281521165,0.046321329729148535,0.0655577982134165,0.09251349186034298,0.1803593940443676,0,461,2085
oasis,32,qsf,selected_sources_ordinary,0.048083311998475965,0.002542109429489366,0.04825667920380712,0.06845620184359072,0.13231125182727746,0.2123305068674193,0,461,2085
oasis,32,qsf,spatial_robust,0.04520646227295038,0.002186245189165805,0.045424087485284204,0.06414148769846124,0.10084186123567057,0.1625468603278111,0,461,2085
oasis,32,qsf,template_random_bounded_residual,0.02882601119865295,0.0009429077947092375,0.029119751749990607,0.05208790433314942,0.06743102081805488,0.1086353875466451,0,461,2085
oasis,32,qsf,template_random_projection,0.031192154488312477,0.0011001361214077689,0.03149301094025073,0.05545400467234937,0.07376522669202737,0.128892377943357,0,461,2085
oasis,32,qsf,template_random_robust,0.02882601119865295,0.0009429077947092375,0.029119751749990607,0.05208790433314942,0.06743102081805488,0.1086353875466451,0,461,2085
oasis,32,qsf,template_selected_bounded_residual,0.02675397229113308,0.0008121875524781269,0.02701614003799621,0.046941231819846684,0.061396362025891285,0.1454875243380557,0,461,2085
oasis,32,qsf,template_selected_projection,0.02881804299925864,0.0009372316577883097,0.0290901980744613,0.04926851841846382,0.0681646032748435,0.1542558708995569,0,461,2085
oasis,32,qsf,template_selected_robust,0.02675397229113308,0.0008121875524781269,0.02701614003799621,0.046941231819846684,0.061396362025891285,0.1454875243380557,0,461,2085
